部門 問題
會計處 民眾申請調閱或查詢會計憑證及傳票等資料
會計處 機關、廠商或民眾如何以匯款方式繳款？
會計處 職缺公告載明需填具「行政院主計總處及所屬主計機構甄審(選)人員資績評分表」，請問該表應於何處下載?
會計處 內政部及所屬各年度預算資料如何查詢？
會計處 何謂歲入？何謂歲出？
會計處 如何查詢內政部及所屬機關會計人員職缺公告?
會計處 內政部主管信託基金有哪些？
會計處 內政部主管信託基金預、決算資料如何查詢？
會計處 內政部主管政府捐助成立之財團法人預決算資料如何查詢？
會計處 廠商已屆保固或保證期限之保管款，未申請退還或已經停歇業，應如何處理？
會計處 如何查詢是否為開立統一發票之廠商?
會計處 內政部會計處提供開放資料集清單計有哪些？
會計處 本人可否以個人信用卡刷卡方式支應公務零星支出？
會計處 機關、廠商或民眾發現匯款金額錯誤，如何申請退款？
會計處 何謂特別預算？
會計處 政府預算有那些程序？
會計處 內政部主管政府捐助成立之財團法人，其預、決算送立法院審議者為何？
會計處 內政部主管附屬單位預算，目前有那些非營業特種基金？
會計處 廠商或店家開立之收據、發票是否需加蓋負責人印章?
會計處 如未及於年度關帳前辦理經費核銷，得否跨年度辦理經費報支？
會計處 印刷費是否要檢附樣張？
會計處 近年來內政部主管有那些特別預算？
會計處 個人如何於網路繳納內政部各項歲入款？
會計處 機關採購多項財物或勞務而取得廠商提供固定金額折扣，是否須將該金額平均分攤於收據或統一發票各項單價？
會計處 員工健康檢查費、加班費及獎補助款是否需驗收（證明）人核章後始得付款？
會計處 內政部主辦活動並與協辦機關分攤經費，核銷時是否一定要出具支出機關分攤表?
會計處 內政部監督行政法人預、決算資料如何查詢？
會計處 何謂預備金？動支程序為何？
會計處 內政部主管預算有那些單位預算和分預算？
會計處 工程結算驗收證明書得否同時開立予得標與分包廠商?
會計處 取得超商代收公用事業費款之繳款證明，是否應加蓋超商收訖章戳，始據以報支？
會計處 購買禮品(券)是否應檢附相關獲贈人員名單，始得據以報支？
會計處 各機關員工依規定報支差旅費所取得收據或統一發票，其買受人應為機關名稱，亦或出差人姓名？
會計處 同仁報支差旅費所取得普通收據或統一發票，未列機關名稱或統一編號，是否一定要由原開立廠商補正？
會計處 透過網路向國內或國外廠商交易，是否一定要取得廠商所開立之實體憑證？
會計處 履約分公司開立統一發票請款並要求匯入總公司，是否會因發票開立與付款對象不一致，而無法辦理付款？
會計處 何謂零基預算精神？
會計處 歲入、歲出預算分為經常門及資本門？
會計處 為何於內政部網站僅查詢到7家財團法人預算資料？
會計處 為辦理職缺應徵，應如何核對個人人事資料及履歷表資料等，如資料有誤或遺漏該如何處理?
會計處 邀請本機關學校人員以外之學者專家出席視訊會議，可否支領出席費？
會計處 同仁受訓或出席由住家往返訓練機構或會議地點之交通費，可否報支？
會計處 採用經費結報系統辦理的小額採購案件，還需要黏貼紙本發票及收據給會計單位存管嗎？
會計處 內政部主管政府捐助成立之財團法人為何？
會計處 內政部前瞻基礎建設計畫第2期(108-109年)特別決算審定結果為何？
會計處 如何查詢內政部主管非營業特種基金預、決算?
會計處 本處及所屬主計機構高普考提缺情形為何?
會計處 內政部主管非營業特種基金預算之執行如何督導考核?
會計處 109年度內政部單位決算審定結果為何？
會計處 機關員工因公務需要使用個人定期票搭乘大眾運輸工具之交通費能否報支？
會計處 廠商或店家開立之收據、發票遺失，如何報支經費？
會計處 經費結報系統下，同仁代墊及以預借方式先行取得款項是否免存憑證？
會計處 本部及所屬機關辦理政策及業務宣導之情形?
會計處 本部及所屬機關補助縣市政府、團體及個人之獎補助經費之辦理情形?
會計處 何謂移緩濟急?
資訊中心 請問內政部資訊中心的地址？請問內政部資訊中心在哪裡？請問內政部資訊中心靠近哪裡？
資訊中心 內政部資訊中心是否有停車位？
資訊中心 內政部訴願案件如何查詢?
資訊中心 是否提供內政部訴願書電子檔?
資訊中心 若有自然人憑證相關問題，可利用哪些管道尋求解答?
資訊中心 如何申辦自然人憑證IC卡？
資訊中心 忘記PIN碼或是PIN碼輸入錯誤三次以上，導致IC卡被鎖卡了該怎麼辦？
資訊中心 什麼是PIN碼？
資訊中心 什麼是「用戶代碼」？
資訊中心 自然人憑證IC卡遺失或毀損時該如何處理？
資訊中心 姓名或身分證字號有變更時，要怎麼辦？需要重新購買IC卡嗎？
資訊中心 自然人憑證為何須訂定有效期限?
資訊中心 如何判斷憑證效期？
資訊中心 憑證還沒到期需要展期嗎？
資訊中心 憑證展期有那幾種方式？
資訊中心 如何辦理憑證線上展期？
資訊中心 如何臨櫃辦理憑證展期？
資訊中心 如何確認憑證展期成功？
資訊中心 憑證已做過展期，現在又到期了(8年效期憑證)，該怎麼辦？
資訊中心 TGOS系統各功能畫面無法正常顯示怎麼辦？
資訊中心 TGOS圖台無法看見任何東西。
資訊中心 使用TGOS需要付費嗎？
資訊中心 TGOS的使用對象是否有所限制?
資訊中心 我的帳號因為密碼連續三次輸入錯誤，帳號被鎖定無法登入，要如何解決呢?
資訊中心 我可以在TGOS直接申請圖資嗎(需審查之圖資)?
資訊中心 我可以在TGOS直接申請網路服務嗎?
資訊中心 國土利用調查圖向量資料是否可下載或購買?
資訊中心 我可以在TGOS直接申請全國門牌地址定位網路服務嗎?
資訊中心 請問全國門牌地址定位網路服務有提供相關的程式開發文件嗎?
資訊中心 國土資訊系統是什麼？
資訊中心 國土資訊系統建置至今，有什麼效益？
資訊中心 自然人憑證的創新應用範圍有哪些?
資訊中心 網站的字體可以否大一些?
資訊中心 本部全球資訊網站(https://www.moi.gov.tw)網站資料引用
資訊中心 網站看不到新資料
資訊中心 如何訂閱電子報
資訊中心 憑證的安全性?
資訊中心 小單位開立之收據可否用自然人憑證進行扣繳所得稅？
資訊中心 國外(外國)如何撥打1996內政服務熱線?
資訊中心 1996內政服務熱線相關服務諮詢1.是否有相關網站?2.在網站內是否會提供常見問答3.日後會採何種方式宣導1996的網站
資訊中心 1996內政服務熱線服務地址為何？
資訊中心 憑證於卡片印製完成後可否申請退費？
資訊中心 有關自然人憑證的各項服務申請費用規定為何？
資訊中心 自然人憑證IC卡費用及讀卡機費用多少？
資訊中心 1996內政服務熱線通話費率
資訊中心 內政部提供0800免付費電話有那些
資訊中心 skype如何撥打1996？
資訊中心 Skype網路電話撥打1996的費率是多少?
資訊中心 可委託他人代辦自然人憑證相關作業有哪些
資訊中心 為何開放部分自然人憑證業務委託代辦
資訊中心 自然人憑證代辦需要攜帶什麼資料
資訊中心 委託代辦是否需要攜帶自然人憑證IC卡
資訊中心 受委託人需不需要帶委託人印章至現場
資訊中心 自然人憑證代辦事項委託書親筆簽名跟蓋章是二者擇其一？還是二個都要
資訊中心 自然人憑證代辦事項委託書，其委託事項可否複選
資訊中心 為什麼自然人憑證申請、憑證廢止、不能委託代辦
資訊中心 全國戶政事務所申辦時間
資訊中心 自然人憑證代辦是否會收費
資訊中心 自然人憑證代辦是否一定要在戶籍所在地的戶政事務所辦理
資訊中心 受委託人與委託人是否有資格限制
資訊中心 即將八年到期或已八年到期的自然人憑證，為何不能委託申辦
資訊中心 1996內政服務熱線通話時間限制
資訊中心 1996內政服務熱線受理「國道交通事故資料」
資訊中心 申請線上續卡的資格?
資訊中心 符合線上續卡資格的憑證，何時可申請線上續卡?
資訊中心 為何原憑證已到期（含展期期間）過期失效後，不能申請線上續卡?
資訊中心 符合線上續卡資格的自然人憑證IC卡登入PIN碼說明。
資訊中心 符合線上續卡資格的自然人憑證IC卡PIN碼被鎖如何處理?
資訊中心 已完成申請多久時間要繳費完成?
資訊中心 已完成製卡或收到卡片後，是否可以申請退費?
資訊中心 申請後多久可收到卡片?
資訊中心 如繳費完成或已製卡是否可修改收信地址?
資訊中心 如何查詢是否完成繳費及續卡進度?
資訊中心 如何查詢卡片寄送進度？
